prefecture,dist_no,district,name,yomi,lastname,firstname,last_kana,first_kana,age,party,recommended,status,previous,duplicate,win_smd,win_pr,votes,vshare
大阪,13,大阪13区,神野 淳一,かみの じゅんいち,神野,淳一,かみの,じゅんいち,45,共産,NA,新,0,0,0,0,22982,10.94
大阪,13,大阪13区,岩谷 良平,いわたに りょうへい,岩谷,良平,いわたに,りょうへい,41,維新,NA,新,0,1,1,0,101857,48.47
大阪,14,大阪14区,青柳 仁士,あおやぎ ひとし,青柳,仁士,あおやぎ,ひとし,42,維新,NA,新,0,1,1,0,126307,55.67
大阪,14,大阪14区,長尾 敬,ながお たかし,長尾,敬,ながお,たかし,58,自民,NA,前,3,1,0,0,70029,30.87
大阪,14,大阪14区,小松 久,こまつ ひさし,小松,久,こまつ,ひさし,64,共産,NA,新,0,0,0,0,30547,13.46
大阪,15,大阪15区,加納 陽之助,かのう ようのすけ,加納,陽之助,かのう,ようのすけ,41,自民,公明,新,0,1,0,0,67887,31.97
大阪,15,大阪15区,浦野 靖人,うらの やすと,浦野,靖人,うらの,やすと,48,維新,NA,前,3,1,1,0,114861,54.1
大阪,15,大阪15区,為 仁史,ため きみひと,為,仁史,ため,きみひと,72,共産,NA,新,0,0,0,0,29570,13.93
大阪,16,大阪16区,森山 浩行,もりやま ひろゆき,森山,浩行,もりやま,ひろゆき,50,立憲,NA,前,2,1,0,1,72571,43.61
大阪,16,大阪16区,北側 一雄,きたがわ かずお,北側,一雄,きたがわ,かずお,68,公明,自民,前,9,0,1,0,84563,50.81
大阪,16,大阪16区,西脇 京子,にしわき きょうこ,西脇,京子,にしわき,きょうこ,49,Ｎ党,NA,新,0,0,0,0,9288,5.58
大阪,17,大阪17区,森 流星,もり りゅうせい,森,流星,もり,りゅうせい,38,共産,NA,新,0,0,0,0,25660,14.57
大阪,17,大阪17区,馬場 伸幸,ばば のぶゆき,馬場,伸幸,ばば,のぶゆき,56,維新,NA,前,3,1,1,0,94398,53.6
大阪,17,大阪17区,岡下 昌平,おかした しょうへい,岡下,昌平,おかした,しょうへい,46,自民,公明,前,2,1,0,0,56061,31.83
大阪,18,大阪18区,遠藤 敬,えんどう たかし,遠藤,敬,えんどう,たかし,53,維新,NA,前,3,1,1,0,118421,52.97
大阪,18,大阪18区,神谷 昇,かみたに のぼる,神谷,昇,かみたに,のぼる,72,自民,公明,前,2,1,0,0,61597,27.55
大阪,18,大阪18区,川戸 康嗣,かわと やすし,川戸,康嗣,かわと,やすし,46,立憲,NA,新,0,1,0,0,24490,10.95
大阪,18,大阪18区,望月 亮佑,もちづき りょうすけ,望月,亮佑,もちづき,りょうすけ,29,共産,NA,新,0,0,0,0,19075,8.53
大阪,19,大阪19区,北村 みき,きたむら みき,北村,みき,きたむら,みき,55,共産,NA,新,0,0,0,0,9258,5.72
大阪,19,大阪19区,谷川 とむ,たにがわ とむ,谷川,とむ,たにがわ,とむ,45,自民,公明,前,2,1,0,1,52052,32.19
大阪,19,大阪19区,伊東 信久,いとう のぶひさ,伊東,信久,いとう,のぶひさ,57,維新,NA,元,2,1,1,0,68209,42.18
大阪,19,大阪19区,長安 豊,ながやす たかし,長安,豊,ながやす,たかし,53,立憲,NA,元,3,1,0,0,32193,19.91
兵庫,1,兵庫1区,木原 功仁哉,きはら くにや,木原,功仁哉,きはら,くにや,37,無所,NA,新,0,0,0,0,7174,3.37
兵庫,1,兵庫1区,高橋 進吾,たかはし しんご,高橋,進吾,たかはし,しんご,53,無所,NA,新,0,0,0,0,9922,4.65
兵庫,1,兵庫1区,井坂 信彦,いさか のぶひこ,井坂,信彦,いさか,のぶひこ,47,立憲,NA,元,2,1,1,0,78657,36.9
兵庫,1,兵庫1区,一谷 勇一郎,いちたに ゆういちろう,一谷,勇一郎,いちたに,ゆういちろう,46,維新,NA,新,0,1,0,1,53211,24.96
兵庫,1,兵庫1区,盛山 正仁,もりやま まさひと,盛山,正仁,もりやま,まさひと,67,自民,公明,前,4,1,0,1,64202,30.12
兵庫,2,兵庫2区,舩川 治郎,ふなかわ じろう,舩川,治郎,ふなかわ,じろう,54,立憲,NA,新,0,1,0,0,61884,33.73
兵庫,2,兵庫2区,赤羽 一嘉,あかば かずよし,赤羽,一嘉,あかば,かずよし,63,公明,自民,前,8,0,1,0,99455,54.21
兵庫,2,兵庫2区,宮野 鶴生,みやの つるお,宮野,鶴生,みやの,つるお,64,共産,NA,新,0,0,0,0,22124,12.06
兵庫,3,兵庫3区,和田 有一朗,わだ ゆういちろう,和田,有一朗,わだ,ゆういちろう,57,維新,NA,新,0,1,0,1,59537,35.35
兵庫,3,兵庫3区,佐藤 泰樹,さとう やすき,佐藤,泰樹,さとう,やすき,50,国民,NA,新,0,1,0,0,22765,13.52
兵庫,3,兵庫3区,関 芳弘,せき よしひろ,関,芳弘,せき,よしひろ,56,自民,公明,前,4,1,1,0,68957,40.94
兵庫,3,兵庫3区,赤田 勝紀,あかだ かつのり,赤田,勝紀,あかだ,かつのり,54,共産,NA,新,0,0,0,0,17155,10.19
兵庫,4,兵庫4区,今泉 真緒,いまいずみ まお,今泉,真緒,いまいずみ,まお,42,立憲,NA,新,0,1,0,0,53476,23.72
兵庫,4,兵庫4区,赤木 正幸,あかぎ まさゆき,赤木,正幸,あかぎ,まさゆき,46,維新,NA,新,0,1,0,1,59143,26.24
兵庫,4,兵庫4区,藤井 比早之,ふじい ひさゆき,藤井,比早之,ふじい,ひさゆき,50,自民,公明,前,3,1,1,0,112810,50.04
兵庫,5,兵庫5区,遠藤 良太,えんどう りょうた,遠藤,良太,えんどう,りょうた,36,維新,NA,新,0,1,0,1,65714,29.5
兵庫,5,兵庫5区,梶原 康弘,かじわら やすひろ,梶原,康弘,かじわら,やすひろ,65,立憲,NA,元,2,1,0,0,62414,28.02
兵庫,5,兵庫5区,谷 公一,たに こういち,谷,公一,たに,こういち,69,自民,公明,前,6,1,1,0,94656,42.49
兵庫,6,兵庫6区,桜井 周,さくらい しゅう,桜井,周,さくらい,しゅう,51,立憲,NA,前,1,1,0,1,77347,30.4
兵庫,6,兵庫6区,大串 正樹,おおぐし まさき,大串,正樹,おおぐし,まさき,55,自民,公明,前,3,1,0,1,87502,34.39
兵庫,6,兵庫6区,市村 浩一郎,いちむら こういちろう,市村,浩一郎,いちむら,こういちろう,57,維新,NA,元,3,1,1,0,89571,35.21
兵庫,7,兵庫7区,安田 真理,やすだ まり,安田,真理,やすだ,まり,43,立憲,NA,新,0,1,0,0,64817,25.56
兵庫,7,兵庫7区,山田 賢司,やまだ けんじ,山田,賢司,やまだ,けんじ,55,自民,NA,前,3,1,1,0,95140,37.52
兵庫,7,兵庫7区,三木 圭恵,みき けえ,三木,圭恵,みき,けえ,55,維新,NA,元,1,1,0,1,93610,36.92
兵庫,8,兵庫8区,辻 恵,つじ めぐむ,辻,恵,つじ,めぐむ,73,れい,NA,元,2,1,0,0,24880,14.58
兵庫,8,兵庫8区,小村 潤,こむら じゅん,小村,潤,こむら,じゅん,46,共産,NA,新,0,1,0,0,45403,26.61
兵庫,8,兵庫8区,中野 洋昌,なかの ひろまさ,中野,洋昌,なかの,ひろまさ,43,公明,自民,前,3,0,1,0,100313,58.8
兵庫,9,兵庫9区,西村 康稔,にしむら やすとし,西村,康稔,にしむら,やすとし,59,自民,公明,前,6,1,1,0,141973,76.27
兵庫,9,兵庫9区,福原 由加利,ふくはら ゆかり,福原,由加利,ふくはら,ゆかり,34,共産,NA,新,0,0,0,0,44172,23.73
兵庫,10,兵庫10区,掘井 健智,ほりい けんじ,掘井,健智,ほりい,けんじ,54,維新,NA,新,0,1,0,1,57874,32.94
兵庫,10,兵庫10区,隠樹 圭子,おき けいこ,隠樹,圭子,おき,けいこ,50,立憲,NA,新,0,1,0,0,38786,22.07
兵庫,10,兵庫10区,渡海 紀三朗,とかい きさぶろう,渡海,紀三朗,とかい,きさぶろう,73,自民,公明,前,9,0,1,0,79061,44.99
兵庫,11,兵庫11区,住吉 寛紀,すみよし ひろき,住吉,寛紀,すみよし,ひろき,36,維新,NA,新,0,1,0,1,78082,41.27
兵庫,11,兵庫11区,松本 剛明,まつもと たけあき,松本,剛明,まつもと,たけあき,62,自民,公明,前,7,1,1,0,92761,49.03
兵庫,11,兵庫11区,太田 清幸,おおた きよゆき,太田,清幸,おおた,きよゆき,66,共産,NA,新,0,0,0,0,18363,9.71
兵庫,12,兵庫12区,池畑 浩太朗,いけはた こうたろう,池畑,浩太朗,いけはた,こうたろう,47,維新,NA,新,0,1,0,1,49736,30.33
兵庫,12,兵庫12区,山口 壮,やまぐち つよし,山口,壮,やまぐち,つよし,67,自民,公明,前,6,1,1,0,91099,55.56
兵庫,12,兵庫12区,酒井 孝典,さかい たかのり,酒井,孝典,さかい,たかのり,61,立憲,NA,新,0,1,0,0,23137,14.11
奈良,1,奈良1区,馬淵 澄夫,まぶち すみお,馬淵,澄夫,まぶち,すみお,61,立憲,NA,前,6,1,1,0,93050,38.97
奈良,1,奈良1区,小林 茂樹,こばやし しげき,小林,茂樹,こばやし,しげき,57,自民,公明,前,2,1,0,1,83718,35.06
奈良,1,奈良1区,前川 清成,まえかわ きよしげ,前川,清成,まえかわ,きよしげ,58,維新,NA,新,0,1,0,1,62000,25.97
奈良,2,奈良2区,高市 早苗,たかいち さなえ,高市,早苗,たかいち,さなえ,60,自民,公明,前,8,1,1,0,141858,64.64
奈良,2,奈良2区,猪奥 美里,いおく みさと,猪奥,美里,いおく,みさと,41,立憲,NA,新,0,1,0,0,54326,24.75
奈良,2,奈良2区,宮本 次郎,みやもと じろう,宮本,次郎,みやもと,じろう,46,共産,NA,新,0,0,0,0,23285,10.61
奈良,3,奈良3区,西川 正克,にしかわ まさかつ,西川,正克,にしかわ,まさかつ,63,共産,NA,新,0,0,0,0,34334,18.23
奈良,3,奈良3区,田野瀬 太道,たのせ たいどう,田野瀬,太道,たのせ,たいどう,47,無所,NA,前,3,0,1,0,114553,60.81
奈良,3,奈良3区,高見 省次,たかみ しょうじ,高見,省次,たかみ,しょうじ,61,無所,NA,新,0,0,0,0,32669,17.34
奈良,3,奈良3区,加藤 孝,かとう たかし,加藤,孝,かとう,たかし,43,Ｎ党,NA,新,0,0,0,0,6824,3.62
和歌山,1,和歌山1区,岸本 周平,きしもと しゅうへい,岸本,周平,きしもと,しゅうへい,65,国民,NA,前,4,1,1,0,103676,62.73
和歌山,1,和歌山1区,門 博文,かど ひろふみ,門,博文,かど,ひろふみ,56,自民,公明,前,3,1,0,0,61608,37.27
和歌山,2,和歌山2区,遠西 愛美,とおにし まなみ,遠西,愛美,とおにし,まなみ,37,Ｎ党,NA,新,0,0,0,0,2700,1.96
和歌山,2,和歌山2区,石田 真敏,いしだ まさとし,石田,真敏,いしだ,まさとし,69,自民,公明,前,7,1,1,0,79365,57.74
和歌山,2,和歌山2区,藤井 幹雄,ふじい みきお,藤井,幹雄,ふじい,みきお,60,立憲,NA,新,0,1,0,0,35654,25.94
和歌山,2,和歌山2区,所 順子,ところ じゅんこ,所,順子,ところ,じゅんこ,72,維新,NA,新,0,1,0,0,19735,14.36
和歌山,3,和歌山3区,本間 奈々,ほんま なな,本間,奈々,ほんま,なな,52,諸派,NA,新,0,0,0,0,19034,12.83
和歌山,3,和歌山3区,二階 俊博,にかい としひろ,二階,俊博,にかい,としひろ,82,自民,公明,前,12,0,1,0,102834,69.34
和歌山,3,和歌山3区,畑野 良弘,はたの よしひろ,畑野,良弘,はたの,よしひろ,61,共産,NA,新,0,0,0,0,20692,13.95
和歌山,3,和歌山3区,根来 英樹,ねごろ ひでき,根来,英樹,ねごろ,ひでき,51,無所,NA,新,0,0,0,0,5745,3.87
鳥取,1,鳥取1区,石破 茂,いしば しげる,石破,茂,いしば,しげる,64,自民,公明,前,11,1,1,0,105441,84.07
鳥取,1,鳥取1区,岡田 正和,おかだ まさかず,岡田,正和,おかだ,まさかず,39,共産,NA,新,0,0,0,0,19985,15.93
鳥取,2,鳥取2区,赤沢 亮正,あかざわ りょうせい,赤沢,亮正,あかざわ,りょうせい,60,自民,公明,前,5,1,1,0,75005,53.98
鳥取,2,鳥取2区,湯原 俊二,ゆはら しゅんじ,湯原,俊二,ゆはら,しゅんじ,58,立憲,NA,元,1,1,0,1,63947,46.02
島根,1,島根1区,亀井 亜紀子,かめい あきこ,亀井,亜紀子,かめい,あきこ,56,立憲,NA,前,1,1,0,0,66847,41.31
島根,1,島根1区,細田 博之,ほそだ ひろゆき,細田,博之,ほそだ,ひろゆき,77,自民,公明,前,10,0,1,0,90638,56.02
島根,1,島根1区,亀井 彰子,かめい あきこ,亀井,彰子,かめい,あきこ,64,無所,NA,新,0,0,0,0,4318,2.67
島根,2,島根2区,向瀬 慎一,むこせ しんいち,向瀬,慎一,むこせ,しんいち,50,共産,NA,新,0,0,0,0,14361,8.13
島根,2,島根2区,山本 誉,やまもと ほまる,山本,誉,やまもと,ほまる,64,立憲,NA,新,0,1,0,0,52016,29.44
島根,2,島根2区,高見 康裕,たかみ やすひろ,高見,康裕,たかみ,やすひろ,41,自民,公明,新,0,1,1,0,110327,62.44
岡山,1,岡山1区,逢沢 一郎,あいさわ いちろう,逢沢,一郎,あいさわ,いちろう,67,自民,公明,前,11,1,1,0,90939,54.97
岡山,1,岡山1区,余江 雪央,よえ ゆきお,余江,雪央,よえ,ゆきお,44,共産,NA,新,0,0,0,0,8990,5.43
岡山,1,岡山1区,原田 謙介,はらだ けんすけ,原田,謙介,はらだ,けんすけ,35,立憲,NA,新,0,1,0,0,65499,39.59
岡山,2,岡山2区,山下 貴司,やました たかし,山下,貴司,やました,たかし,56,自民,公明,前,3,1,1,0,80903,56.39
岡山,2,岡山2区,津村 啓介,つむら けいすけ,津村,啓介,つむら,けいすけ,50,立憲,NA,前,6,1,0,0,62555,43.61
岡山,3,岡山3区,阿部 俊子,あべ としこ,阿部,俊子,あべ,としこ,62,自民,公明,前,5,1,0,1,54930,35.52
岡山,3,岡山3区,平沼 正二郎,ひらぬま しょうじろう,平沼,正二郎,ひらぬま,しょうじろう,41,無所,NA,新,0,0,1,0,68631,44.38
岡山,3,岡山3区,森本 栄,もりもと さかえ,森本,栄,もりもと,さかえ,73,立憲,NA,新,0,1,0,0,23316,15.08
岡山,3,岡山3区,尾崎 宏子,おざき ひろこ,尾崎,宏子,おざき,ひろこ,65,共産,NA,新,0,0,0,0,7760,5.02
岡山,4,岡山4区,橋本 岳,はしもと がく,橋本,岳,はしもと,がく,47,自民,公明,前,4,1,1,0,89052,49.73
岡山,4,岡山4区,柚木 道義,ゆのき みちよし,柚木,道義,ゆのき,みちよし,49,立憲,NA,前,5,1,0,1,83859,46.83
岡山,4,岡山4区,中川 智晴,なかがわ ともはる,中川,智晴,なかがわ,ともはる,63,無所,NA,新,0,0,0,0,6146,3.43
岡山,5,岡山5区,加藤 勝信,かとう かつのぶ,加藤,勝信,かとう,かつのぶ,65,自民,公明,前,6,1,1,0,102139,72.61
岡山,5,岡山5区,美見 芳明,みいみ よしあき,美見,芳明,みいみ,よしあき,64,共産,NA,新,0,0,0,0,7067,5.02
岡山,5,岡山5区,はた ともこ,はた ともこ,はた,ともこ,はた,ともこ,55,立憲,NA,新,0,1,0,0,31467,22.37
広島,1,広島1区,上出 圭一,かみで けいいち,上出,圭一,かみで,けいいち,65,諸派,NA,新,0,0,0,0,1630,0.98
広島,1,広島1区,岸田 文雄,きしだ ふみお,岸田,文雄,きしだ,ふみお,64,自民,公明,前,9,0,1,0,133704,80.67
広島,1,広島1区,大西 理,おおにし おさむ,大西,理,おおにし,おさむ,55,共産,NA,新,0,0,0,0,14508,8.75
広島,1,広島1区,有田 優子,ありた ゆうこ,有田,優子,ありた,ゆうこ,51,社民,NA,新,0,1,0,0,15904,9.6
広島,2,広島2区,平口 洋,ひらぐち ひろし,平口,洋,ひらぐち,ひろし,73,自民,公明,前,4,0,1,0,133126,65.24
広島,2,広島2区,大井 赤亥,おおい あかい,大井,赤亥,おおい,あかい,40,立憲,NA,新,0,1,0,0,70939,34.76
広島,3,広島3区,大山 宏,おおやま ひろし,大山,宏,おおやま,ひろし,73,無所,NA,新,0,0,0,0,3559,2
広島,3,広島3区,矢島 秀平,やじま しゅうへい,矢島,秀平,やじま,しゅうへい,29,Ｎ党,NA,新,0,1,0,0,2789,1.57
広島,3,広島3区,斉藤 鉄夫,さいとう てつお,斉藤,鉄夫,さいとう,てつお,69,公明,自民,前,9,0,1,0,97844,55.07
広島,3,広島3区,玉田 憲勲,たまだ のりたか,玉田,憲勲,たまだ,のりたか,64,無所,NA,新,0,0,0,0,2251,1.27
広島,3,広島3区,ライアン 真由美,らいあん まゆみ,ライアン,真由美,らいあん,まゆみ,58,立憲,NA,新,0,1,0,0,53143,29.91
広島,3,広島3区,瀬木 寛親,せぎ ひろちか,瀬木,寛親,せぎ,ひろちか,57,維新,NA,新,0,1,0,0,18088,10.18
広島,4,広島4区,空本 誠喜,そらもと せいき,空本,誠喜,そらもと,せいき,57,維新,NA,元,1,1,0,1,28966,17.88
広島,4,広島4区,新谷 正義,しんたに まさよし,新谷,正義,しんたに,まさよし,46,自民,公明,前,3,1,1,0,78253,48.3
広島,4,広島4区,中川 俊直,なかがわ としなお,中川,俊直,なかがわ,としなお,51,無所,NA,元,2,0,0,0,21112,13.03
広島,4,広島4区,上野 寛治,うえの かんじ,上野,寛治,うえの,かんじ,39,立憲,NA,新,0,1,0,0,33681,20.79
広島,5,広島5区,野村 功次郎,のむら こうじろう,野村,功次郎,のむら,こうじろう,51,立憲,NA,新,0,1,0,0,41788,32.34
広島,5,広島5区,寺田 稔,てらだ みのる,寺田,稔,てらだ,みのる,63,自民,公明,前,5,1,1,0,87434,67.66
広島,6,広島6区,佐藤 公治,さとう こうじ,佐藤,公治,さとう,こうじ,62,立憲,NA,前,3,1,1,0,83796,51.42
広島,6,広島6区,小島 敏文,こじま としふみ,小島,敏文,こじま,としふみ,71,自民,公明,前,3,1,0,1,79158,48.58
広島,7,広島7区,佐藤 広典,さとう ひろのり,佐藤,広典,さとう,ひろのり,45,立憲,NA,新,0,1,0,0,45520,24.51
広島,7,広島7区,橋本 加代,はしもと かよ,橋本,加代,はしもと,かよ,48,無所,NA,新,0,0,0,0,5207,2.8
広島,7,広島7区,村井 明美,むらい あけみ,村井,明美,むらい,あけみ,73,共産,NA,新,0,0,0,0,11580,6.24
広島,7,広島7区,小林 史明,こばやし ふみあき,小林,史明,こばやし,ふみあき,38,自民,公明,前,3,1,1,0,123396,66.45
山口,1,山口1区,大内 一也,おおうち かずや,大内,一也,おおうち,かずや,48,立憲,NA,新,0,1,0,0,50684,29.89
山口,1,山口1区,高村 正大,こうむら まさひろ,高村,正大,こうむら,まさひろ,50,自民,公明,前,1,1,1,0,118882,70.11
山口,2,山口2区,松田 一志,まつだ かずし,松田,一志,まつだ,かずし,64,共産,NA,新,0,0,0,0,32936,23.06
山口,2,山口2区,岸 信夫,きし のぶお,岸,信夫,きし,のぶお,62,自民,公明,前,3,1,1,0,109914,76.94
山口,3,山口3区,坂本 史子,さかもと ふみこ,坂本,史子,さかもと,ふみこ,66,立憲,NA,新,0,1,0,0,29073,23.06
山口,3,山口3区,林 芳正,はやし よしまさ,林,芳正,はやし,よしまさ,60,自民,公明,新,0,1,1,0,96983,76.94
山口,4,山口4区,安倍 晋三,あべ しんぞう,安倍,晋三,あべ,しんぞう,67,自民,公明,前,9,1,1,0,80448,69.72
山口,4,山口4区,竹村 克司,たけむら かつし,竹村,克司,たけむら,かつし,49,れい,NA,新,0,1,0,0,19096,16.55
山口,4,山口4区,大野 頼子,おおの よりこ,大野,頼子,おおの,よりこ,47,無所,NA,新,0,0,0,0,15836,13.73
徳島,1,徳島1区,仁木 博文,にき ひろぶみ,仁木,博文,にき,ひろぶみ,55,無所,NA,元,1,0,1,0,99474,50.05
徳島,1,徳島1区,後藤田 正純,ごとうだ まさずみ,後藤田,正純,ごとうだ,まさずみ,52,自民,NA,前,7,1,0,1,77398,38.94
徳島,1,徳島1区,吉田 知代,よしだ ともよ,吉田,知代,よしだ,ともよ,46,維新,NA,新,0,1,0,1,20065,10.1
徳島,1,徳島1区,佐藤 行俊,さとう ゆきとし,佐藤,行俊,さとう,ゆきとし,73,無所,NA,新,0,0,0,0,1808,0.91
徳島,2,徳島2区,中野 真由美,なかの まゆみ,中野,真由美,なかの,まゆみ,50,立憲,NA,新,0,1,0,0,43473,33.65
徳島,2,徳島2区,久保 孝之,くぼ たかゆき,久保,孝之,くぼ,たかゆき,58,共産,NA,新,0,0,0,0,8851,6.85
徳島,2,徳島2区,山口 俊一,やまぐち しゅんいち,山口,俊一,やまぐち,しゅんいち,71,自民,公明,前,10,1,1,0,76879,59.5
香川,1,香川1区,小川 淳也,おがわ じゅんや,小川,淳也,おがわ,じゅんや,50,立憲,NA,前,5,1,1,0,90267,51
香川,1,香川1区,町川 順子,まちかわ じゅんこ,町川,順子,まちかわ,じゅんこ,62,維新,NA,新,0,1,0,0,15888,8.98
香川,1,香川1区,平井 卓也,ひらい たくや,平井,卓也,ひらい,たくや,63,自民,公明,前,7,1,0,1,70827,40.02
香川,2,香川2区,玉木 雄一郎,たまき ゆういちろう,玉木,雄一郎,たまき,ゆういちろう,52,国民,NA,前,4,1,1,0,94530,63.5
香川,2,香川2区,瀬戸 隆一,せと たかかず,瀬戸,隆一,せと,たかかず,56,自民,公明,元,2,1,0,0,54334,36.5
香川,3,香川3区,大野 敬太郎,おおの けいたろう,大野,敬太郎,おおの,けいたろう,53,自民,公明,前,3,1,1,0,94437,79.78
香川,3,香川3区,尾崎 淳一郎,おざき じゅんいちろう,尾崎,淳一郎,おざき,じゅんいちろう,70,共産,NA,新,0,0,0,0,23937,20.22
愛媛,1,愛媛1区,友近 聡朗,ともちか としろう,友近,聡朗,ともちか,としろう,46,立憲,NA,新,0,1,0,0,77091,39.19
愛媛,1,愛媛1区,塩崎 彰久,しおざき あきひさ,塩崎,彰久,しおざき,あきひさ,45,自民,公明,新,0,1,1,0,119633,60.81
愛媛,2,愛媛2区,石井 智恵,いしい ともえ,石井,智恵,いしい,ともえ,53,国民,NA,新,0,1,0,0,42520,33.55
愛媛,2,愛媛2区,片岡 朗,かたおか ろう,片岡,朗,かたおか,ろう,62,共産,NA,新,0,0,0,0,11358,8.96
愛媛,2,愛媛2区,村上 誠一郎,むらかみ せいいちろう,村上,誠一郎,むらかみ,せいいちろう,69,自民,公明,前,11,1,1,0,72861,57.49
愛媛,3,愛媛3区,白石 洋一,しらいし よういち,白石,洋一,しらいし,よういち,58,立憲,NA,前,2,1,0,1,71600,48.42
愛媛,3,愛媛3区,井原 巧,いはら たくみ,井原,巧,いはら,たくみ,57,自民,公明,新,0,1,1,0,76263,51.58
愛媛,4,愛媛4区,長谷川 淳二,はせがわ じゅんじ,長谷川,淳二,はせがわ,じゅんじ,53,自民,公明,新,0,1,1,0,81015,56.59
愛媛,4,愛媛4区,西井 直人,にしい なおひと,西井,直人,にしい,なおひと,64,共産,NA,新,0,0,0,0,11555,8.07
愛媛,4,愛媛4区,桜内 文城,さくらうち ふみき,桜内,文城,さくらうち,ふみき,56,無所,NA,元,1,0,0,0,47717,33.33
愛媛,4,愛媛4区,前田 龍夫,まえだ たつお,前田,龍夫,まえだ,たつお,67,無所,NA,新,0,0,0,0,1319,0.92
愛媛,4,愛媛4区,藤島 利久,ふじしま としひさ,藤島,利久,ふじしま,としひさ,59,無所,NA,新,0,0,0,0,1547,1.08
高知,1,高知1区,武内 則男,たけうち のりお,武内,則男,たけうち,のりお,63,立憲,NA,前,1,1,0,0,50033,30.7
高知,1,高知1区,中島 康治,なかじま やすはる,中島,康治,なかじま,やすはる,42,Ｎ党,NA,新,0,1,0,0,4081,2.5
高知,1,高知1区,川田 永二,かわだ えいじ,川田,永二,かわだ,えいじ,86,無所,NA,新,0,0,0,0,4036,2.48
高知,1,高知1区,中谷 元,なかたに げん,中谷,元,なかたに,げん,64,自民,公明,前,10,1,1,0,104837,64.32
高知,2,高知2区,尾崎 正直,おざき まさなお,尾崎,正直,おざき,まさなお,54,自民,公明,新,0,1,1,0,117810,67.24
高知,2,高知2区,広田 晋一郎,ひろた しんいちろう,広田,晋一郎,ひろた,しんいちろう,52,Ｎ党,NA,新,0,0,0,0,2171,1.24
高知,2,高知2区,広田 一,ひろた はじめ,広田,一,ひろた,はじめ,53,立憲,NA,前,1,1,0,0,55214,31.52
福岡,1,福岡1区,木村 拓史,きむら たくじ,木村,拓史,きむら,たくじ,35,共産,NA,新,0,0,0,0,18487,8.83
福岡,1,福岡1区,坪田 晋,つぼた すすむ,坪田,晋,つぼた,すすむ,37,立憲,NA,新,0,1,0,0,53755,25.69
福岡,1,福岡1区,山本 剛正,やまもと ごうせい,山本,剛正,やまもと,ごうせい,49,維新,NA,元,1,1,0,1,37604,17.97
福岡,1,福岡1区,井上 貴博,いのうえ たかひろ,井上,貴博,いのうえ,たかひろ,59,自民,公明,前,3,1,1,0,99430,47.51
福岡,2,福岡2区,新開 崇司,しんかい たかし,新開,崇司,しんかい,たかし,50,維新,NA,新,0,1,0,0,27302,11.47
福岡,2,福岡2区,鬼木 誠,おにき まこと,鬼木,誠,おにき,まこと,49,自民,公明,前,3,1,1,0,109382,45.97
福岡,2,福岡2区,稲富 修二,いなとみ しゅうじ,稲富,修二,いなとみ,しゅうじ,51,立憲,NA,前,2,1,0,1,101258,42.56
福岡,3,福岡3区,古賀 篤,こが あつし,古賀,篤,こが,あつし,49,自民,NA,前,3,1,1,0,135031,57.87
福岡,3,福岡3区,山内 康一,やまうち こういち,山内,康一,やまうち,こういち,48,立憲,NA,前,4,1,0,0,98304,42.13
福岡,4,福岡4区,竹内 信昭,たけうち のぶあき,竹内,信昭,たけうち,のぶあき,68,社民,NA,新,0,1,0,0,11338,5.84
福岡,4,福岡4区,宮内 秀樹,みやうち ひでき,宮内,秀樹,みやうち,ひでき,59,自民,公明,前,3,1,1,0,96023,49.42
福岡,4,福岡4区,森本 慎太郎,もりもと しんたろう,森本,慎太郎,もりもと,しんたろう,43,立憲,NA,新,0,1,0,0,49935,25.7
福岡,4,福岡4区,阿部 弘樹,あべ ひろき,阿部,弘樹,あべ,ひろき,59,維新,NA,新,0,1,0,1,36998,19.04
福岡,5,福岡5区,堤 かなめ,つつみ かなめ,堤,かなめ,つつみ,かなめ,61,立憲,NA,新,0,1,1,0,125315,53.09
福岡,5,福岡5区,原田 義昭,はらだ よしあき,原田,義昭,はらだ,よしあき,77,自民,NA,前,8,0,0,0,110706,46.91
福岡,6,福岡6区,鳩山 二郎,はとやま じろう,鳩山,二郎,はとやま,じろう,42,自民,公明,前,2,1,1,0,125366,67.45
福岡,6,福岡6区,河野 一弘,かわの かずひろ,河野,一弘,かわの,かずひろ,49,共産,NA,新,0,0,0,0,12565,6.76
福岡,6,福岡6区,田辺 徹,たなべ とおる,田辺,徹,たなべ,とおる,60,立憲,NA,新,0,1,0,0,38578,20.75
福岡,6,福岡6区,組坂 善昭,くみさか よしあき,組坂,善昭,くみさか,よしあき,74,無所,NA,新,0,0,0,0,5612,3.02
福岡,6,福岡6区,熊丸 英治,くままる えいじ,熊丸,英治,くままる,えいじ,52,Ｎ党,NA,新,0,0,0,0,3753,2.02
福岡,7,福岡7区,藤丸 敏,ふじまる さとし,藤丸,敏,ふじまる,さとし,61,自民,公明,前,3,1,1,0,92233,62.3
福岡,7,福岡7区,青木 剛志,あおき つよし,青木,剛志,あおき,つよし,50,立憲,NA,新,0,1,0,0,55820,37.7
福岡,8,福岡8区,河野 祥子,かわの しょうこ,河野,祥子,かわの,しょうこ,41,共産,NA,新,0,0,0,0,38083,21.64
