prefecture,dist_no,district,name,yomi,lastname,firstname,last_kana,first_kana,age,party,recommended,status,previous,duplicate,win_smd,win_pr,votes,vshare
愛媛,3,愛媛3区,森田 浩二,もりた こうじ,森田,浩二,もりた,こうじ,57,諸派,NA,新,0,0,0,0,2641,1.97
愛媛,3,愛媛3区,白石 洋一,しらいし よういち,白石,洋一,しらいし,よういち,54,希望,NA,元,1,1,1,0,70978,53.07
愛媛,4,愛媛4区,山本 公一,やまもと こういち,山本,公一,やまもと,こういち,70,自民,公明,前,8,1,1,0,80589,54.41
愛媛,4,愛媛4区,桜内 文城,さくらうち ふみき,桜内,文城,さくらうち,ふみき,52,希望,NA,元,1,1,0,0,56781,38.33
愛媛,4,愛媛4区,西井 直人,にしい なおひと,西井,直人,にしい,なおひと,60,共産,NA,新,0,0,0,0,10748,7.26
高知,1,高知1区,大石 宗,おおいし しゅう,大石,宗,おおいし,しゅう,37,希望,NA,新,0,1,0,0,45190,29.65
高知,1,高知1区,松本 顕治,まつもと けんじ,松本,顕治,まつもと,けんじ,33,共産,NA,新,0,0,0,0,25542,16.76
高知,1,高知1区,中谷 元,なかたに げん,中谷,元,なかたに,げん,60,自民,公明,前,9,1,1,0,81675,53.59
高知,2,高知2区,広田 一,ひろた はじめ,広田,一,ひろた,はじめ,49,無所,NA,新,0,0,1,0,92179,56.48
高知,2,高知2区,山本 有二,やまもと ゆうじ,山本,有二,やまもと,ゆうじ,65,自民,公明,前,9,1,0,1,71029,43.52
福岡,1,福岡1区,山本 剛正,やまもと ごうせい,山本,剛正,やまもと,ごうせい,45,立憲,NA,元,1,1,0,0,51063,25.68
福岡,1,福岡1区,石井 英俊,いしい ひでとし,石井,英俊,いしい,ひでとし,41,希望,NA,新,0,1,0,0,35870,18.04
福岡,1,福岡1区,立川 孝彦,たちかわ たかひこ,立川,孝彦,たちかわ,たかひこ,66,共産,NA,新,0,0,0,0,14158,7.12
福岡,1,福岡1区,井上 貴博,いのうえ たかひろ,井上,貴博,いのうえ,たかひろ,55,自民,NA,前,2,1,1,0,97777,49.17
福岡,2,福岡2区,鬼木 誠,おにき まこと,鬼木,誠,おにき,まこと,45,自民,公明,前,2,1,1,0,109098,47.93
福岡,2,福岡2区,稲富 修二,いなとみ しゅうじ,稲富,修二,いなとみ,しゅうじ,47,希望,NA,元,1,1,0,1,100938,44.34
福岡,2,福岡2区,松尾 律子,まつお りつこ,松尾,律子,まつお,りつこ,45,共産,NA,新,0,0,0,0,17594,7.73
福岡,3,福岡3区,山内 康一,やまうち こういち,山内,康一,やまうち,こういち,44,立憲,NA,元,3,1,0,1,94772,40.98
福岡,3,福岡3区,古賀 篤,こが あつし,古賀,篤,こが,あつし,45,自民,公明,前,2,1,1,0,136499,59.02
福岡,4,福岡4区,宮内 秀樹,みやうち ひでき,宮内,秀樹,みやうち,ひでき,55,自民,公明,前,2,1,1,0,104726,55.56
福岡,4,福岡4区,河野 正美,かわの まさみ,河野,正美,かわの,まさみ,56,維新,希望,前,2,1,0,0,51426,27.28
福岡,4,福岡4区,新留 清隆,しんどめ きよたか,新留,清隆,しんどめ,きよたか,62,共産,NA,新,0,0,0,0,32340,17.16
福岡,5,福岡5区,原田 義昭,はらだ よしあき,原田,義昭,はらだ,よしあき,73,自民,公明,前,7,1,1,0,123758,50.48
福岡,5,福岡5区,楠田 大蔵,くすだ だいぞう,楠田,大蔵,くすだ,だいぞう,42,希望,NA,元,3,1,0,0,96675,39.44
福岡,5,福岡5区,田中 陽二,たなか ようじ,田中,陽二,たなか,ようじ,61,共産,NA,新,0,0,0,0,24715,10.08
福岡,6,福岡6区,西原 忠弘,にしはら ただひろ,西原,忠弘,にしはら,ただひろ,62,諸派,NA,新,0,0,0,0,6093,3.08
福岡,6,福岡6区,小林 解子,こばやし ときこ,小林,解子,こばやし,ときこ,37,共産,NA,新,0,0,0,0,17451,8.82
福岡,6,福岡6区,鳩山 二郎,はとやま じろう,鳩山,二郎,はとやま,じろう,38,自民,公明,前,1,1,1,0,131244,66.3
福岡,6,福岡6区,新井 富美子,あらい ふみこ,新井,富美子,あらい,ふみこ,50,無所,NA,新,0,0,0,0,43175,21.81
福岡,7,福岡7区,江口 学,えぐち まなぶ,江口,学,えぐち,まなぶ,43,共産,NA,新,0,0,0,0,19953,12.5
福岡,7,福岡7区,原 圭助,はら けいすけ,原,圭助,はら,けいすけ,39,希望,NA,新,0,1,0,0,48190,30.19
福岡,7,福岡7区,藤丸 敏,ふじまる さとし,藤丸,敏,ふじまる,さとし,57,自民,公明,前,2,1,1,0,91477,57.31
福岡,8,福岡8区,麻生 太郎,あそう たろう,麻生,太郎,あそう,たろう,77,自民,NA,前,12,0,1,0,135334,72.23
福岡,8,福岡8区,宮嶋 つや子,みやじま つやこ,宮嶋,つや子,みやじま,つやこ,66,共産,NA,新,0,0,0,0,52027,27.77
福岡,9,福岡9区,真島 省三,まじま しょうぞう,真島,省三,まじま,しょうぞう,54,共産,NA,前,1,1,0,0,29635,14.83
福岡,9,福岡9区,緒方 林太郎,おがた りんたろう,緒方,林太郎,おがた,りんたろう,44,希望,NA,前,2,1,0,0,78833,39.46
福岡,9,福岡9区,三原 朝彦,みはら あさひこ,三原,朝彦,みはら,あさひこ,70,自民,公明,前,7,1,1,0,91329,45.71
福岡,10,福岡10区,田村 貴昭,たむら たかあき,田村,貴昭,たむら,たかあき,56,共産,NA,前,1,1,0,1,30792,15.51
福岡,10,福岡10区,山本 幸三,やまもと こうぞう,山本,幸三,やまもと,こうぞう,69,自民,公明,前,7,1,1,0,87674,44.16
福岡,10,福岡10区,城井 崇,きい たかし,城井,崇,きい,たかし,44,希望,NA,元,2,1,0,1,80073,40.33
福岡,11,福岡11区,村上 智信,むらかみ とものぶ,村上,智信,むらかみ,とものぶ,48,希望,NA,新,0,1,0,0,42335,28.94
福岡,11,福岡11区,武田 良太,たけだ りょうた,武田,良太,たけだ,りょうた,49,自民,公明,前,5,1,1,0,81129,55.46
福岡,11,福岡11区,竹内 信昭,たけうち のぶあき,竹内,信昭,たけうち,のぶあき,64,社民,NA,新,0,1,0,0,22822,15.6
佐賀,1,佐賀1区,岩田 和親,いわた かずちか,岩田,和親,いわた,かずちか,44,自民,公明,前,2,1,0,1,78972,41.66
佐賀,1,佐賀1区,中島 徹,なかしま とおる,中島,徹,なかしま,とおる,43,諸派,NA,新,0,0,0,0,5086,2.68
佐賀,1,佐賀1区,原口 一博,はらぐち かずひろ,原口,一博,はらぐち,かずひろ,58,無所,NA,前,7,0,1,0,105487,55.65
佐賀,2,佐賀2区,大森 斉,おおもり ひとし,大森,斉,おおもり,ひとし,62,共産,NA,新,0,0,0,0,7912,3.72
佐賀,2,佐賀2区,大串 博志,おおぐし ひろし,大串,博志,おおぐし,ひろし,52,希望,NA,前,4,1,1,0,105915,49.75
佐賀,2,佐賀2区,古川 康,ふるかわ やすし,古川,康,ふるかわ,やすし,59,自民,公明,前,1,1,0,1,99067,46.53
長崎,1,長崎1区,冨岡 勉,とみおか つとむ,冨岡,勉,とみおか,つとむ,69,自民,公明,前,3,1,0,1,80049,42.89
長崎,1,長崎1区,西岡 秀子,にしおか ひでこ,西岡,秀子,にしおか,ひでこ,53,希望,NA,新,0,1,1,0,90569,48.53
長崎,1,長崎1区,牧山 隆,まきやま たかし,牧山,隆,まきやま,たかし,60,共産,NA,新,0,0,0,0,16011,8.58
長崎,2,長崎2区,近藤 一宇,こんどう いちう,近藤,一宇,こんどう,いちう,68,共産,NA,新,0,0,0,0,15261,8.94
長崎,2,長崎2区,山口 初實,やまぐち はつみ,山口,初實,やまぐち,はつみ,69,希望,NA,新,0,1,0,0,57538,33.71
長崎,2,長崎2区,加藤 寛治,かとう かんじ,加藤,寛治,かとう,かんじ,71,自民,公明,前,2,1,1,0,97874,57.35
長崎,3,長崎3区,末次 精一,すえつぐ せいいち,末次,精一,すえつぐ,せいいち,54,希望,NA,新,0,1,0,0,35554,25.28
長崎,3,長崎3区,石丸 完治,いしまる かんじ,石丸,完治,いしまる,かんじ,68,共産,NA,新,0,0,0,0,12638,8.99
長崎,3,長崎3区,谷川 弥一,たにがわ やいち,谷川,弥一,たにがわ,やいち,76,自民,公明,前,5,0,1,0,83992,59.72
長崎,3,長崎3区,口石 竜三,くちいし りゅうぞう,口石,竜三,くちいし,りゅうぞう,48,維新,NA,新,0,1,0,0,8469,6.02
長崎,4,長崎4区,北村 誠吾,きたむら せいご,北村,誠吾,きたむら,せいご,70,自民,公明,前,6,1,1,0,73899,50.79
長崎,4,長崎4区,宮島 大典,みやじま だいすけ,宮島,大典,みやじま,だいすけ,54,希望,NA,元,2,1,0,0,61137,42.02
長崎,4,長崎4区,石川 悟,いしかわ さとる,石川,悟,いしかわ,さとる,65,共産,NA,新,0,0,0,0,10459,7.19
熊本,1,熊本1区,木原 稔,きはら みのる,木原,稔,きはら,みのる,48,自民,NA,前,3,1,1,0,123431,56.15
熊本,1,熊本1区,松野 頼久,まつの よりひさ,松野,頼久,まつの,よりひさ,57,希望,NA,前,6,1,0,0,96374,43.85
熊本,2,熊本2区,西野 太亮,にしの だいすけ,西野,太亮,にしの,だいすけ,39,無所,NA,新,0,0,0,0,62575,34.54
熊本,2,熊本2区,木下 順子,きのした じゅんこ,木下,順子,きのした,じゅんこ,58,諸派,NA,新,0,0,0,0,6495,3.59
熊本,2,熊本2区,野田 毅,のだ たけし,野田,毅,のだ,たけし,76,自民,公明,前,15,0,1,0,86027,47.48
熊本,2,熊本2区,和田 要,わだ かなめ,和田,要,わだ,かなめ,68,社民,NA,新,0,1,0,0,26074,14.39
熊本,3,熊本3区,関根 静香,せきね しずか,関根,静香,せきね,しずか,27,共産,NA,新,0,0,0,0,46392,26.4
熊本,3,熊本3区,坂本 哲志,さかもと てつし,坂本,哲志,さかもと,てつし,66,自民,公明,前,5,0,1,0,129312,73.6
熊本,4,熊本4区,矢上 雅義,やがみ まさよし,矢上,雅義,やがみ,まさよし,57,立憲,NA,元,2,1,0,1,89279,37.24
熊本,4,熊本4区,金子 恭之,かねこ やすし,金子,恭之,かねこ,やすし,56,自民,公明,前,6,0,1,0,150453,62.76
大分,1,大分1区,吉良 州司,きら しゅうじ,吉良,州司,きら,しゅうじ,59,希望,NA,前,4,1,0,1,87392,44.84
大分,1,大分1区,小手川 恵,こてがわ めぐみ,小手川,恵,こてがわ,めぐみ,61,共産,NA,新,0,0,0,0,17082,8.76
大分,1,大分1区,穴見 陽一,あなみ よういち,穴見,陽一,あなみ,よういち,48,自民,公明,前,2,1,1,0,90422,46.4
大分,2,大分2区,吉川 元,よしかわ はじめ,吉川,元,よしかわ,はじめ,51,社民,立憲,前,2,1,0,1,70858,41.97
大分,2,大分2区,上田 敦子,うえだ あつこ,上田,敦子,うえだ,あつこ,50,諸派,NA,新,0,0,0,0,8033,4.76
大分,2,大分2区,衛藤 征士郎,えとう せいしろう,衛藤,征士郎,えとう,せいしろう,76,自民,公明,前,11,0,1,0,89944,53.27
大分,3,大分3区,岩屋 毅,いわや たけし,岩屋,毅,いわや,たけし,60,自民,公明,前,7,1,1,0,99412,54.16
大分,3,大分3区,横光 克彦,よこみつ かつひこ,横光,克彦,よこみつ,かつひこ,73,立憲,NA,元,6,1,0,1,84133,45.84
宮崎,1,宮崎1区,外山 斎,とやま いつき,外山,斎,とやま,いつき,41,希望,NA,新,0,1,0,0,57047,33.21
宮崎,1,宮崎1区,内田 静雄,うちだ しずお,内田,静雄,うちだ,しずお,68,共産,NA,新,0,0,0,0,19937,11.61
宮崎,1,宮崎1区,武井 俊輔,たけい しゅんすけ,武井,俊輔,たけい,しゅんすけ,42,自民,公明,前,2,1,1,0,94780,55.18
宮崎,2,宮崎2区,河野 一郎,こうの いちろう,河野,一郎,こうの,いちろう,57,諸派,NA,新,0,0,0,0,12368,8.97
宮崎,2,宮崎2区,黒木 万治,くろき まんじ,黒木,万治,くろき,まんじ,69,共産,NA,新,0,0,0,0,29367,21.31
宮崎,2,宮崎2区,江藤 拓,えとう たく,江藤,拓,えとう,たく,57,自民,公明,前,5,1,1,0,96072,69.71
宮崎,3,宮崎3区,井福 美年,いふく みとし,井福,美年,いふく,みとし,68,共産,NA,新,0,0,0,0,14942,10.58
宮崎,3,宮崎3区,古川 禎久,ふるかわ よしひさ,古川,禎久,ふるかわ,よしひさ,52,自民,公明,前,5,1,1,0,98008,69.39
宮崎,3,宮崎3区,花輪 智史,はなわ ともふみ,花輪,智史,はなわ,ともふみ,51,希望,NA,新,0,1,0,0,28286,20.03
鹿児島,1,鹿児島1区,川内 博史,かわうち ひろし,川内,博史,かわうち,ひろし,55,立憲,NA,元,5,1,1,0,76699,41.8
鹿児島,1,鹿児島1区,宮崎 一博,みやざき かずひろ,宮崎,一博,みやざき,かずひろ,57,無所,NA,新,0,0,0,0,5066,2.76
鹿児島,1,鹿児島1区,山之内 毅,やまのうち つよし,山之内,毅,やまのうち,つよし,35,維新,NA,元,1,1,0,0,26895,14.66
鹿児島,1,鹿児島1区,保岡 宏武,やすおか ひろたけ,保岡,宏武,やすおか,ひろたけ,44,自民,公明,新,0,0,0,0,74831,40.78
鹿児島,2,鹿児島2区,林 健二,はやし けんじ,林,健二,はやし,けんじ,40,無所,NA,新,0,0,0,0,33317,17.47
鹿児島,2,鹿児島2区,祝迫 光治,いわいざこ みつはる,祝迫,光治,いわいざこ,みつはる,74,共産,NA,新,0,0,0,0,16280,8.54
鹿児島,2,鹿児島2区,斎藤 佳代,さいとう かよ,斎藤,佳代,さいとう,かよ,38,希望,NA,新,0,1,0,0,43331,22.73
鹿児島,2,鹿児島2区,金子 万寿夫,かねこ ますお,金子,万寿夫,かねこ,ますお,70,自民,公明,前,2,1,1,0,97743,51.26
鹿児島,3,鹿児島3区,野間 健,のま たけし,野間,健,のま,たけし,59,希望,NA,前,2,1,0,0,90240,44.38
鹿児島,3,鹿児島3区,小里 泰弘,おざと やすひろ,小里,泰弘,おざと,やすひろ,59,自民,公明,前,4,1,1,0,102501,50.41
鹿児島,3,鹿児島3区,山口 勇太,やまぐち ゆうた,山口,勇太,やまぐち,ゆうた,26,共産,NA,新,0,0,0,0,10605,5.22
鹿児島,4,鹿児島4区,森山 裕,もりやま ひろし,森山,裕,もりやま,ひろし,72,自民,公明,前,5,1,1,0,128112,70.78
鹿児島,4,鹿児島4区,野呂 正和,のろ まさかず,野呂,正和,のろ,まさかず,66,社民,NA,新,0,1,0,0,52891,29.22
沖縄,1,沖縄1区,国場 幸之助,こくば こうのすけ,国場,幸之助,こくば,こうのすけ,44,自民,公明,前,2,1,0,1,54204,35.82
沖縄,1,沖縄1区,赤嶺 政賢,あかみね せいけん,赤嶺,政賢,あかみね,せいけん,69,共産,NA,前,6,1,1,0,60456,39.95
沖縄,1,沖縄1区,下地 幹郎,しもじ みきお,下地,幹郎,しもじ,みきお,56,維新,希望,前,5,1,0,1,34087,22.52
沖縄,1,沖縄1区,下地 玲子,しもじ れいこ,下地,玲子,しもじ,れいこ,59,諸派,NA,新,0,0,0,0,2585,1.71
沖縄,2,沖縄2区,照屋 寛徳,てるや かんとく,照屋,寛徳,てるや,かんとく,72,社民,NA,前,5,1,1,0,92143,58.94
沖縄,2,沖縄2区,宮崎 政久,みやざき まさひさ,宮崎,政久,みやざき,まさひさ,52,自民,公明,前,2,1,0,0,64193,41.06
沖縄,3,沖縄3区,玉城 デニー,たまき でにー,玉城,デニー,たまき,でにー,58,無所,NA,前,3,0,1,0,95517,57.86
沖縄,3,沖縄3区,金城 竜郎,きんじょう たつろう,金城,竜郎,きんじょう,たつろう,53,諸派,NA,新,0,0,0,0,3031,1.84
沖縄,3,沖縄3区,比嘉 奈津美,ひが なつみ,比嘉,奈津美,ひが,なつみ,59,自民,公明,前,2,1,0,0,66527,40.3
沖縄,4,沖縄4区,富川 泰全,とみかわ やすまさ,富川,泰全,とみかわ,やすまさ,38,諸派,NA,新,0,0,0,0,4320,3.04
沖縄,4,沖縄4区,仲里 利信,なかざと としのぶ,仲里,利信,なかざと,としのぶ,80,無所,NA,前,1,0,0,0,65579,46.13
沖縄,4,沖縄4区,西銘 恒三郎,にしめ こうさぶろう,西銘,恒三郎,にしめ,こうさぶろう,63,自民,公明,前,4,1,1,0,72272,50.83
