year,ku,kun,party,name,age,status,nocand,wl,rank,previous,vote,voteshare,eligible,turnout,exp
2003,yamanashi,3,1001,"GOTO, HITOSHI",46,2,3,0,2,1,62475,39.8,244484,66.07,13672678
2003,yamanashi,3,305,"FUKASAWA, HISASHI",61,1,3,0,3,0,11555,7.4,244484,66.07,1733001
2005,aichi,1,1001,"KAWAMURA, TAKASHI",56,2,4,1,1,5,105449,50,360007,59.69,6136854
2005,aichi,1,800,"SHINODA, YOSUKE",32,1,4,2,2,1,82486,39.1,360007,59.69,14409252
2005,aichi,1,305,"KIMURA, EMI",55,1,4,0,3,0,15585,7.4,360007,59.69,2177427
2005,aichi,1,1002,"KOBAYASHI, MASAKAZU",56,1,4,0,4,0,7560,3.6,360007,59.69,4702496
2005,aichi,2,1001,"FURUKAWA, MOTOHISA",39,2,3,1,1,4,116884,52,366121,62.58,11075148
2005,aichi,2,800,"OKADA, YUJI",27,1,3,0,2,0,87804,39.1,366121,62.58,5289828
2005,aichi,2,305,"SAITO, AIKO",50,1,3,0,3,0,20077,8.9,366121,62.58,2016750
2005,aichi,3,1001,"KONDO, SHOICHIA",47,2,4,1,1,4,110799,49,367839,62.75,7005984
2005,aichi,3,800,"MAWATARI, TATSUHARU",48,1,4,2,2,1,86426,38.2,367839,62.75,5825554
2005,aichi,3,305,"ISHIKAWA, HISASHIB",40,1,4,0,3,0,20425,9,367839,62.75,1580848
2005,aichi,3,1,"FUJIMOTO, SAKAE",45,1,4,0,4,0,8500,3.8,367839,62.75,641455
2005,aichi,4,1001,"MAKI, YOSHIO",47,2,4,1,1,3,95844,43.7,372236,60.13,6737497
2005,aichi,4,800,"FUJINO, MAKIKO",55,1,4,2,2,1,87824,40.1,372236,60.13,13344433
2005,aichi,4,305,"SEKO, YUKIKO",58,3,4,0,3,2,30622,14,372236,60.13,2196389
2005,aichi,4,1,"SASAKI, KENJI",56,1,4,0,4,0,4791,2.2,372236,60.13,293920
2005,aichi,5,800,"KIMURA, TAKAHIDE",50,2,3,1,1,4,117017,48.3,400727,61.6,5274418
2005,aichi,5,1001,"AKAMATSU, HIROTAKA",57,2,3,2,2,6,107645,44.4,400727,61.6,12422829
2005,aichi,5,305,"KAWAE, AKEMI",40,1,3,0,3,0,17523,7.2,400727,61.6,1451575
2005,aichi,6,800,"NIWA, HIDEKI",32,1,3,1,1,1,126670,48,407653,66.01,10518972
2005,aichi,6,1001,"MAEDA, YUKICHI",45,2,3,2,2,3,113467,43,407653,66.01,11862935
2005,aichi,6,305,"YANAGISAWA, KESAMI",55,1,3,0,3,0,23576,8.9,407653,66.01,1680046
2005,aichi,7,800,"SUZUKI, JUNJI",47,2,3,1,1,2,134535,50,402758,68.23,12525117
2005,aichi,7,1001,"KOBAYASHI, KENJI",41,2,3,0,2,2,111654,41.5,402758,68.23,13257527
2005,aichi,7,305,"SAKABAYASHI, TAKUMI",43,1,3,0,3,0,22902,8.5,402758,68.23,1790090
2005,aichi,8,800,"ITO, TADAHIKO",41,1,4,1,1,1,123280,45.9,404948,67.44,7428651
2005,aichi,8,1001,"BANNO, YUTAKA",44,2,4,2,2,3,115200,42.9,404948,67.44,7787695
2005,aichi,8,1041,"MORITA, YUSUKE",42,1,4,0,3,0,15943,5.9,404948,67.44,1698777
2005,aichi,8,305,"KAMIYA, TORU",64,1,4,0,4,0,14362,5.3,404948,67.44,1664497
2005,aichi,9,800,"KAIFU, TOSHIKI",74,2,4,1,1,16,130771,47.7,417340,67.15,20895955
2005,aichi,9,1001,"OKAMOTO, MITSUNORI",34,2,4,2,2,2,110809,40.4,417340,67.15,10571795
2005,aichi,9,305,"MATSUZAKI, SHOZO",59,1,4,0,3,0,17489,6.4,417340,67.15,1186583
2005,aichi,9,1040,"IGETA, MAKOTO",36,1,4,0,4,0,15314,5.6,417340,67.15,2406212
2005,aichi,10,800,"ESAKI, TETSUMA",61,2,3,1,1,4,140622,52.7,408424,66.68,23397652
2005,aichi,10,1001,"SUGIMOTO, KAZUMI",44,1,3,0,2,0,104827,39.3,408424,66.68,8860061
2005,aichi,10,305,"ISHIDA, TAMOTSU",67,1,3,0,3,0,21350,8,408424,66.68,1917798
2005,aichi,11,1001,"FURUMOTO, SHINICHIRO",40,2,3,1,1,2,132730,52.3,346484,75,14323738
2005,aichi,11,800,"DOI, MASAKI",45,1,3,2,2,1,105631,41.6,346484,75,12221456
2005,aichi,11,305,"MOTOMURA, NOBUKO",32,1,3,0,3,0,15468,6.1,346484,75,1710621
2005,aichi,12,800,"SUGIURA, SEIKEN",71,2,3,1,1,6,159256,52.6,432843,71.08,16139267
2005,aichi,12,1001,"NAKANE, YASUHIRO",43,2,3,0,2,1,128681,42.5,432843,71.08,10870385
2005,aichi,12,305,"HAGIWARA, NOBORU",54,1,3,0,3,0,14706,4.9,432843,71.08,1906741
2005,aichi,13,800,"OMURA, HIDEAKI",45,2,3,1,1,4,139022,53.1,369801,71.93,8940928
2005,aichi,13,1001,"SHIMA, SATOSHI",47,2,3,0,2,3,109593,41.8,369801,71.93,5997077
2005,aichi,13,305,"NAKAMURA, KEN",58,1,3,0,3,0,13311,5.1,369801,71.93,1557788
2005,aichi,14,1001,"SUZUKI, KATSUMASA",61,2,3,1,1,2,97382,52.2,263654,72.16,10607244
2005,aichi,14,800,"SUGITA, MOTOSHI",54,1,3,2,2,1,78561,42.1,263654,72.16,12382981
2005,aichi,14,305,"KURITANI, KENICHIRO",56,1,3,0,3,0,10713,5.7,263654,72.16,1377147
2005,aichi,15,800,"YAMAMOTO, AKIHIKO",58,2,3,1,1,3,122904,56.4,337090,66.09,23932322
2005,aichi,15,1001,"MORIMOTO, KAZUYOSHI",39,1,3,0,2,0,74932,34.4,337090,66.09,8413828
2005,aichi,15,305,"SAITO, HIROMU",34,1,3,0,3,0,20219,9.3,337090,66.09,1629031
2005,akita,1,1001,"TERADA, MANABU",28,2,4,1,1,2,77135,44.4,270059,65.63,5273504
2005,akita,1,800,"FUTADA, KOJI",67,2,4,2,2,6,68526,39.4,270059,65.63,8779467
2005,akita,1,1040,"ISHIKAWA, RENJIRO",66,1,4,0,3,0,14751,8.5,270059,65.63,4574503
2005,akita,1,305,"IMAGAWA, KAZUNOBU",40,1,4,0,4,0,13334,7.7,270059,65.63,2503830
2005,akita,2,1,"NOROTA, HOSEI",75,2,5,1,1,8,80974,37.6,312267,70.02,12164433
2005,akita,2,800,"ONO, TAKAKI",34,1,5,0,2,0,53555,24.9,312267,70.02,10872192
2005,akita,2,1001,"SASAKI, SHIGEHITO",35,1,5,0,3,0,45020,20.9,312267,70.02,6327371
2005,akita,2,1002,"YAMAMOTO, KIYOHIRO",49,2,5,0,4,1,28131,13.1,312267,70.02,6588417
2005,akita,2,305,"FUJIMOTO, KANEJI",59,1,5,0,5,0,7606,3.5,312267,70.02,2579789
2005,akita,3,800,"MINORIKAWA, NOBUHIDE",41,2,3,1,1,2,114228,41.3,377644,74.63,10471152
2005,akita,3,1001,"KYONO, KIMIKO",55,1,3,0,2,0,82480,29.8,377644,74.63,10408148
2005,akita,3,1,"MURAOKA, TOSHIHIDE",45,1,3,0,3,0,79759,28.8,377644,74.63,8274890
2005,aomori,1,800,"TSUSHIMA, YUJI",75,2,6,1,1,11,94072,40.4,355424,66.38,17214759
2005,aomori,1,1001,"YOKOYAMA, HOKUTO",41,1,6,2,2,1,79323,34.1,355424,66.38,10549612
2005,aomori,1,1,"MASUTA, SEKIO",48,1,6,0,3,0,26380,11.3,355424,66.38,17472201
2005,aomori,1,1,"SHIBUTANI, TETSUKAZU",43,1,6,0,4,0,12636,5.4,355424,66.38,2331746
2005,aomori,1,1002,"NAKAYA, RYOKO",65,1,6,0,5,0,11521,4.9,355424,66.38,4366366
2005,aomori,1,305,"TAKAYANAGI, HIROAKI",35,1,6,0,6,0,8832,3.8,355424,66.38,600731
2005,aomori,2,800,"ETO, AKINORI",49,2,4,1,1,3,89887,58.3,248301,63.29,6963882
2005,aomori,2,1001,"NAKAMURA, NOMONOBU",50,1,4,0,2,0,46124,29.9,248301,63.29,9136596
2005,aomori,2,1002,"KINOSHITA, CHIYOJI",72,1,4,0,3,0,13327,8.6,248301,63.29,4886248
2005,aomori,2,305,"ICHIKAWA, TOSHIMITSU",46,1,4,0,4,0,4941,3.2,248301,63.29,906625
2005,aomori,3,800,"OOSHIMA, TADAMORI",59,2,3,1,1,8,90925,53.1,266082,65.24,19217663
2005,aomori,3,1001,"TANABU, MASAYO",36,3,3,2,2,2,73846,43.1,266082,65.24,8836982
2005,aomori,3,305,"MATSUHASHI, MITSUO",56,1,3,0,3,0,6450,3.8,266082,65.24,696655
2005,aomori,4,800,"KIMURA, TARO",40,2,4,1,1,4,113704,55.9,319836,64.73,16040240
2005,aomori,4,1001,"SHIBUTANI, OSAMU",55,3,4,0,2,0,41489,20.4,319836,64.73,9429037
2005,aomori,4,1040,"TSUSHIMA, KYOICHI",51,2,4,0,3,0,38027,18.7,319836,64.73,7998253
2005,aomori,4,305,"FUNAMIZU, AKIHIKO",59,1,4,0,4,0,10222,5,319836,64.73,1310076
2005,chiba,1,800,"USUI, HIDEO",66,3,3,1,1,8,124292,51.1,380707,64.89,11178159
2005,chiba,1,1001,"TAJIMA, KANAME",43,2,3,2,2,2,105459,43.4,380707,64.89,5662631
2005,chiba,1,305,"SASAKI, YUKI",26,1,3,0,3,0,13443,5.5,380707,64.89,2661127
2005,chiba,2,800,"YAMANAKA, AKIKO",59,3,5,1,1,2,124261,46.9,417798,64.46,4777086
2005,chiba,2,1001,"NAGATA, HISAYASU",36,2,5,2,2,3,112943,42.6,417798,64.46,10018917
2005,chiba,2,305,"SATO, KEN",57,1,5,0,3,0,16497,6.2,417798,64.46,4108942
2005,chiba,2,1002,"WAKAMATSU, SHIGEO",64,1,5,0,4,0,8772,3.3,417798,64.46,3413563
2005,chiba,2,1,"WAKIMOTO, KAZUO",63,1,5,0,5,0,2401,0.9,417798,64.46,1912126
2005,chiba,3,800,"MATSUNO, HIROKAZU",42,2,3,1,1,3,108937,53.2,310927,66.86,10855200
2005,chiba,3,1001,"OKAJIMA, KAZUMASA",47,2,3,0,2,1,85707,41.9,310927,66.86,7003446
2005,chiba,3,305,KONNO MITSUMASA,57,1,3,0,3,0,9957,4.9,310927,66.86,2757501
2005,chiba,4,1001,"NODA, YOSHIHIKO",48,2,4,1,1,4,129834,44.9,465142,63.37,3969371
2005,chiba,4,800,"FUJITA, MIKIO",36,1,4,2,2,1,128890,44.6,465142,63.37,6689276
2005,chiba,4,305,"NIKI, TOSHINORI",53,1,4,0,3,0,24138,8.3,465142,63.37,3859569
2005,chiba,4,1,"NAGANO, KOJI",57,1,4,0,4,0,6311,2.2,465142,63.37,702016
2005,chiba,5,800,"SONOURA, KENTARO",33,1,3,1,1,1,132691,54.1,400722,62.48,15581475
2005,chiba,5,1001,"MURAKOSHI, HIROTAMI",31,2,3,0,2,1,94528,38.5,400722,62.48,8927819
2005,chiba,5,305,"MOROOKA, TORU",30,1,3,0,3,0,18227,7.4,400722,62.48,2637360
2005,chiba,6,800,"WATANABE, HIROMICHI",55,2,3,1,1,4,112397,52.9,338338,64.16,13200573
2005,chiba,6,1001,"UBUKATA, YUKIO",57,2,3,0,2,3,82636,38.9,338338,64.16,8340090
2005,chiba,6,305,"TAKAHASHI, TAEKO",61,1,3,0,3,0,17323,8.2,338338,64.16,4778150
2005,chiba,7,800,"MATSUMOTO, KAZUMI",40,1,3,1,1,1,118801,49.1,384718,64.75,.
2005,chiba,7,1001,"UCHIYAMA, AKIRA",51,2,3,2,2,2,104630,43.2,384718,64.75,12671948
2005,chiba,7,305,"TOKUMASU, KIYOKO",52,1,3,0,3,0,18658,7.7,384718,64.75,2871099
2005,chiba,8,800,"SAKURADA, YOSHITAKA",55,2,4,1,1,4,128659,51.9,377404,66.95,11136359
2005,chiba,8,1001,"MATSUZAKI, KIMIAKI",62,2,4,0,2,3,99204,40,377404,66.95,12358642
2005,chiba,8,305,"TAKAHASHI, SATOSHI",48,1,4,0,3,0,16588,6.7,377404,66.95,4032876
2005,chiba,8,1,"IMAI, YOICHI",47,1,4,0,4,0,3614,1.5,377404,66.95,.
2005,chiba,9,800,"MIZUNO, KENICHI",39,2,4,1,1,4,140838,56.9,392712,64.22,9338338
2005,chiba,9,1001,"SUDO, HIROSHI",48,2,4,0,2,2,79514,32.1,392712,64.22,7710629
2005,chiba,9,305,"OGURA, TADAHIRA",44,1,4,0,3,0,16307,6.6,392712,64.22,2723944
2005,chiba,9,1040,"NAKAHARA, HIDEOB",65,1,4,0,4,0,10746,4.3,392712,64.22,4410844
2005,chiba,10,800,"HAYASHI, MOTOO",58,2,3,1,1,5,128174,56.3,367402,63.32,18694548
2005,chiba,10,1001,"YATAGAWA, HAJIME",42,1,3,0,2,0,89183,39.2,367402,63.32,5247822
2005,chiba,10,305,"SAKAMOTO, KOKI",61,1,3,0,3,0,10414,4.6,367402,63.32,2600868
2005,chiba,11,800,"MORI, EISUKE",57,2,3,1,1,6,145176,62.6,376403,63.21,8178160
2005,chiba,11,1001,"TSUCHIYA, MASAHIDE",39,1,3,0,2,0,70589,30.5,376403,63.21,5163433
2005,chiba,11,305,"KOBAYASHI, SHUJI",60,1,3,0,3,0,15968,6.9,376403,63.21,2629348
2005,chiba,12,800,"HAMADA, YASUKAZU",49,2,3,1,1,5,143780,57.6,386093,66.26,18882887
2005,chiba,12,1001,"AOKI, AI",40,2,3,0,2,1,92611,37.1,386093,66.26,6603528
2005,chiba,12,305,"KAMOSHIDA, YASUSHIRO",50,1,3,0,3,0,13129,5.3,386093,66.26,3657354
2005,chiba,13,800,"JITSUKAWA, YUKIO",61,2,3,1,1,5,106994,54.4,305244,65.71,8546682
2005,chiba,13,1001,"WAKAI, YASUHIKO",59,2,3,0,2,1,75909,38.6,305244,65.71,3893782
2005,chiba,13,305,INO CHOEI,33,1,3,0,3,0,13756,7,305244,65.71,2223643
2005,ehime,1,800,"SHIOZAKI, YASUHISA",54,2,5,1,1,4,138068,60.4,383376,60.92,23202233
2005,ehime,1,1001,"TAMAI, AKIRA",52,1,5,0,2,0,59985,26.3,383376,60.92,7370351
2005,ehime,1,1002,"NOGUCHI, JIN",58,1,5,0,3,0,14380,6.3,383376,60.92,3267462
2005,ehime,1,305,"TANAKA, KATSUHIKO",38,1,5,0,4,0,12788,5.6,383376,60.92,1616252
2005,ehime,1,1,"OKA, YASUSHI",66,1,5,0,5,0,3277,1.4,383376,60.92,1176985
2005,ehime,2,800,"MURAKAMI, SEIICHIRO",53,2,3,1,1,7,115297,59.2,300221,66.75,11636068
2005,ehime,2,1001,"SAITO, MASAMITSU",36,1,3,0,2,0,64874,33.3,300221,66.75,8721967
2005,ehime,2,305,"OCHI, KEIJI",33,1,3,0,3,0,14553,7.5,300221,66.75,1218835
2005,ehime,3,800,"ONO, SHINYA",50,2,3,1,1,5,92245,54.5,274162,63.51,8615518
2005,ehime,3,1001,"TAKAHASHI, TSUYOSHI",63,1,3,0,2,0,60937,36,274162,63.51,12843582
2005,ehime,3,305,"ISSHIKI, KAZUMASA",55,1,3,0,3,0,16224,9.6,274162,63.51,296657
2005,ehime,4,800,"YAMAMOTO, KOICHIB",58,2,3,1,1,5,115501,63.1,254136,74.55,10318689
2005,ehime,4,1001,"HAMAGUCHI, KINYA",51,1,3,0,2,0,52824,28.9,254136,74.55,7480326
2005,ehime,4,305,"YAMAMOTO, HIROSHI",49,1,3,0,3,0,14655,8,254136,74.55,1188035
2005,fukui,1,800,"INADA, TOMOMI",46,1,4,1,1,1,51242,33.4,220173,70.5,8093326
2005,fukui,1,1001,"SASAKI, RYUZO",48,3,4,2,2,3,50869,33.2,220173,70.5,8554256
2005,fukui,1,1,"MATSUMIYA, ISAO",61,2,4,0,3,2,45332,29.5,220173,70.5,15585735
2005,fukui,1,305,"KANEMOTO, SACHIE",47,1,4,0,4,0,5988,3.9,220173,70.5,1943333
2005,fukui,2,800,"YAMAMOTO, TAKU",53,2,2,1,1,4,96245,62.6,219795,71.74,12266756
2005,fukui,2,1001,"WAKAIZUMI, SEIZO",60,2,2,0,2,1,57504,37.4,219795,71.74,7831774
2005,fukui,3,800,"TAKAGI, TSUYOSHI",49,2,2,1,1,3,93451,60.8,216317,72.83,11353182
2005,fukui,3,1001,"TAMAMURA, KAZUO",55,1,2,0,2,0,60193,39.2,216317,72.83,8576669
2005,fukuoka,1,1001,"MATSUMOTO, RYU",54,2,3,1,1,6,99939,47.3,358683,60.58,22542612
2005,fukuoka,1,800,"ENDO, NOBUHIKO",42,1,3,2,2,1,92891,43.9,358683,60.58,5441570
2005,fukuoka,1,305,"HASHIMOTO, HIDEKAZU",57,1,3,0,3,0,18611,8.8,358683,60.58,2030140
2005,fukuoka,2,800,"YAMASAKI, TAKU",68,2,5,1,1,12,136702,52.4,423584,62.73,18226599
2005,fukuoka,2,1001,"HIRATA, MASANORI",37,1,5,0,2,0,96963,37.1,423584,62.73,7168237
2005,fukuoka,2,305,"YAMADA, HIROTOSHI",43,1,5,0,3,0,12852,4.9,423584,62.73,2272885
2005,fukuoka,2,1002,"NISHIMURA, KENSHIRO",46,1,5,0,4,0,11771,4.5,423584,62.73,4065231
2005,fukuoka,2,1,"FUJIMOTO, YUTAKA",54,1,5,0,5,0,2821,1.1,423584,62.73,62710
2005,fukuoka,3,800,"OTA, SEIICHI",59,3,3,1,1,8,139428,54.1,383093,68.47,14280893
2005,fukuoka,3,1001,"FUJITA, KAZUE",56,2,3,0,2,1,104734,40.6,383093,68.47,11139981
2005,fukuoka,3,305,"NAKAZONO, TATSUNOBU",53,1,3,0,3,0,13723,5.3,383093,68.47,1466300
2005,fukuoka,4,800,"WATANABE, TOMOYOSHI",64,2,3,1,1,4,114613,53.1,325061,68.35,14333316
2005,fukuoka,4,1001,"NARAZAKI, KINYA",62,2,3,0,2,2,85658,39.7,325061,68.35,11523145
2005,fukuoka,4,305,"SHINDOME, KIYOTAKA",50,1,3,0,3,0,15542,7.2,325061,68.35,2274081
2005,fukuoka,5,800,"HARADA, YOSHIAKI",60,2,3,1,1,5,139178,53.3,397320,67.19,13071684
2005,fukuoka,5,1001,"KUSUDA, DAIZO",30,2,3,0,2,1,104550,40,397320,67.19,6025071
2005,fukuoka,5,305,"KAWACHI, NAOKO",52,1,3,0,3,0,17560,6.7,397320,67.19,1327800
2005,fukuoka,6,800,"HATOYAMA, KUNIO",56,2,3,1,1,10,131946,52.1,371120,69.4,16345781
2005,fukuoka,6,1001,"KOGA, ISSEI",58,2,3,2,2,6,109826,43.3,371120,69.4,19463675
2005,fukuoka,6,305,"NAKANISHI, KAZUYA",63,1,3,0,3,0,11623,4.6,371120,69.4,2455340
2005,fukuoka,7,800,"KOGA, MAKOTO",65,2,3,1,1,9,112420,54.1,321534,68.15,19610823
2005,fukuoka,7,1001,"NAKAYA, DAISUKE",27,1,3,0,2,0,75524,36.3,321534,68.15,6313995
2005,fukuoka,7,305,"OMORI, HIDEHISA",54,1,3,0,3,0,19847,9.6,321534,68.15,2392321
2005,fukuoka,8,800,"ASO, TARO",64,2,3,1,1,9,145229,56.9,378095,69.34,9475761
2005,fukuoka,8,1001,"OSHIMA, KUSUO",44,1,3,0,2,0,87856,34.4,378095,69.34,15691745
2005,fukuoka,8,305,"WATANABE, KAZUYUKI",45,1,3,0,3,0,22176,8.7,378095,69.34,2401217
2005,fukuoka,9,800,"MIHARA, ASAHIKO",58,2,3,1,1,5,121465,47.6,396077,65.33,11964773
2005,fukuoka,9,1001,"KITAHASHI, KENJI",52,2,3,2,2,6,106738,41.9,396077,65.33,10677635
2005,fukuoka,9,305,"MAJIMA, SHOZO",42,1,3,0,3,0,26791,10.5,396077,65.33,2904598
2005,fukuoka,10,800,"NISHIKAWA, KYOKO",59,2,5,1,1,3,97748,38.4,413118,63.09,10432426
2005,fukuoka,10,1,"JIMI, SHOZABURO",59,2,5,0,2,7,65129,25.6,413118,63.09,18981238
2005,fukuoka,10,1001,"KII, TAKASHI",32,2,5,0,3,1,60662,23.8,413118,63.09,12709053
2005,fukuoka,10,305,"TAMURA, TAKAAKI",44,1,5,0,4,0,21140,8.3,413118,63.09,2535898
2005,fukuoka,10,1002,"KOJIMA, JUNICHIRO",34,1,5,0,5,0,10191,4,413118,63.09,3195971
2005,fukuoka,11,1,"TAKEDA, RYOTA",37,2,4,1,1,2,78757,39.5,277282,73,7738478
2005,fukuoka,11,800,"YAMAMOTO, KOZO",57,3,4,2,2,4,78308,39.3,277282,73,14243801
2005,fukuoka,11,1001,"INATOMI, SHUJI",35,1,4,0,3,0,32231,16.2,277282,73,5513768
2005,fukuoka,11,305,"MURAKAMI, KATSUJI",53,1,4,0,4,0,10075,5.1,277282,73,1825627
2005,fukushima,1,800,"KAMEOKA, TAKETAMI",50,1,3,1,1,1,171507,56.8,431046,71.36,20510165
2005,fukushima,1,1001,"ISHIHARA, SHINICHIRO",38,1,3,0,2,0,109795,36.4,431046,71.36,18045711
2005,fukushima,1,305,"YAMADA, YUTAKA",50,1,3,0,3,0,20412,6.8,431046,71.36,2556437
2005,fukushima,2,800,"NEMOTO, TAKUMI",54,2,3,1,1,5,125447,52.8,345559,69.61,11228154
2005,fukushima,2,1001,"MASHIKO, TERUHIKO",57,2,3,0,2,3,100949,42.5,345559,69.61,7609892
2005,fukushima,2,305,"SATO, KATSURO",50,1,3,0,3,0,11221,4.7,345559,69.61,2574670
2005,fukushima,3,1001,"GENBA, KOICHIRO",41,2,2,1,1,5,143850,68.6,299163,72.29,5572599
2005,fukushima,3,800,"HASUMI, SUSUMU",72,2,2,0,2,4,65996,31.4,299163,72.29,18987554
2005,fukushima,4,1001,"WATANABE, KOZOB",73,2,3,1,1,13,91441,48.5,252177,76.15,9401393
2005,fukushima,4,800,"WATANABE, ATSUSHI",53,1,3,2,2,1,84803,45,252177,76.15,7238077
2005,fukushima,4,305,"HARADA, TOSHIHIRO",46,1,3,0,3,0,12356,6.6,252177,76.15,2401433
2005,fukushima,5,800,"YOSHINO, MASAYOSHI",57,2,4,1,1,3,112808,47.6,347314,70.06,13535816
2005,fukushima,5,1001,"YOSHIDA, IZUMI",56,2,4,2,2,2,92936,39.2,347314,70.06,9336981
2005,fukushima,5,305,"YOSHIDA, EISAKU",46,1,4,0,3,0,18783,7.9,347314,70.06,3352900
2005,fukushima,5,1040,"SUZUKI, TAKUMI",61,1,4,0,4,0,12345,5.2,347314,70.06,1717853
2005,gifu,1,1,"NODA, SEIKO",45,2,4,1,1,5,96985,42.8,325014,70.45,14932387
2005,gifu,1,800,"SATO, YUKARI",44,1,4,2,2,1,81189,35.8,325014,70.45,13614955
2005,gifu,1,1001,"SHIBAHASHI, MASANAO",26,1,4,0,3,0,38349,16.9,325014,70.45,7289644
2005,gifu,1,305,"OGAWA, SATORU",52,1,4,0,4,0,9970,4.4,325014,70.45,2272278
2005,gifu,2,800,"TANAHASHI, YASUFUMI",42,2,3,1,1,4,130953,61.8,312501,68.89,12502437
2005,gifu,2,1001,"OISHI, RINA",28,1,3,0,2,0,66823,31.5,312501,68.89,9613388
2005,gifu,2,305,"TAKAGI, MITSUHIRO",46,1,3,0,3,0,14224,6.7,312501,68.89,1829172
2005,gifu,3,800,"MUTO, YOJI",49,1,3,1,1,1,137562,49.3,411134,69.41,22329971
2005,gifu,3,1001,"SONODA, YASUHIRO",38,2,3,2,2,2,120598,43.2,411134,69.41,8974591
2005,gifu,3,305,"YAMADA, ICHIE",65,1,3,0,3,0,21091,7.6,411134,69.41,1895328
2005,gifu,4,800,"KANEKO, KAZUYOSHI",62,2,4,1,1,7,126921,46.3,350092,79.04,16034960
2005,gifu,4,1,"FUJII, TAKAO",62,2,4,0,2,4,98419,35.9,350092,79.04,24437002
2005,gifu,4,1001,"KUMAGAI, MASAYOSHI",32,1,4,0,3,0,39165,14.3,350092,79.04,10532882
2005,gifu,4,305,"KOMIYAMA, SATOSHI",53,1,4,0,4,0,9412,3.4,350092,79.04,1626562
2005,gifu,5,1,"FURUYA, KEIJI",52,2,4,1,1,6,88874,42,290646,74.07,12803925
2005,gifu,5,800,"WANI, TAKAAKI",30,1,4,0,2,0,55432,26.2,290646,74.07,10386880
2005,gifu,5,1001,"ACHIHA, YOSHINOBU",42,1,4,0,3,0,52976,25.1,290646,74.07,9661079
2005,gifu,5,305,"INOUE, SATOSHIB",37,1,4,0,4,0,14143,6.7,290646,74.07,1905853
2005,gunma,1,800,"SATA, GENICHIRO",52,2,4,1,1,6,136920,55.8,390408,64.46,18643111
2005,gunma,1,1001,"TAKAHASHI, HITOSHIA",40,1,4,0,2,0,78544,32,390408,64.46,8088464
2005,gunma,1,305,"KONDO, YOSHIE",48,1,4,0,3,0,18578,7.6,390408,64.46,1138764
2005,gunma,1,1002,"TSUCHIYA, TOMIHISA",68,1,4,0,4,0,11233,4.6,390408,64.46,4411908
2005,gunma,2,800,"SASAGAWA, TAKASHI",69,2,3,1,1,7,99920,47.3,330148,65.61,9066391
2005,gunma,2,1001,"ISHIZEKI, TAKASHI",33,1,3,2,2,1,98497,46.6,330148,65.61,9228008
2005,gunma,2,305,"FUJIKAKE, YOSHIYUKI",59,1,3,0,3,0,12832,6.1,330148,65.61,955731
2005,gunma,3,800,"YATSU, YOSHIO",71,2,3,1,1,7,111034,58.1,297455,65.9,18357722
2005,gunma,3,1001,"KAKINUMA, MASAAKI",39,1,3,0,2,0,69734,36.5,297455,65.9,9000896
2005,gunma,3,305,"KOSUGE, KEIJI",54,1,3,0,3,0,10444,5.5,297455,65.9,1538200
2005,gunma,4,800,"FUKUDA, YASUOB",69,2,3,1,1,6,118517,62.8,287839,67.03,12117429
2005,gunma,4,1001,"NAKAJIMA, MASAKI",52,1,3,0,2,0,56364,29.9,287839,67.03,6674542
2005,gunma,4,305,"SAKAI, ETSUO",51,1,3,0,3,0,13809,7.3,287839,67.03,943206
2005,gunma,5,800,"OBUCHI, YUKO",31,2,3,1,1,3,144782,67.8,319021,68.94,12294307
2005,gunma,5,1001,"TAJIMA, KUNIHIKO",36,1,3,0,2,0,52394,24.6,319021,68.94,6015332
2005,gunma,5,305,"FUKUDA, AIKO",52,1,3,0,3,0,16234,7.6,319021,68.94,951515
2005,hiroshima,1,800,"KISHIDA, FUMIO",48,2,4,1,1,5,107239,57.3,307448,62.07,18006461
2005,hiroshima,1,1001,"SUGEKAWA, HIROSHI",36,1,4,0,2,0,58946,31.5,307448,62.07,11308120
2005,hiroshima,1,305,"NAGATSUMA, RYO",28,1,4,0,3,0,10698,5.7,307448,62.07,1119527
2005,hiroshima,1,1002,"UEMURA, YOSHITERU",45,1,4,0,4,0,10313,5.5,307448,62.07,2945752
2005,hiroshima,2,800,"HIRAGUCHI, HIROSHI",57,1,3,1,1,1,129462,50.8,386402,66.95,19595456
2005,hiroshima,2,1001,"MATSUMOTO, DAISUKE",34,2,3,2,2,2,112435,44.1,386402,66.95,6824212
2005,hiroshima,2,305,"TAKAMI, ATSUMI",53,1,3,0,3,0,13047,5.1,386402,66.95,1088787
2005,hiroshima,3,800,"KAWAI, KATSUYUKI",42,2,6,1,1,3,94017,42.1,345000,66.25,14826474
2005,hiroshima,3,1001,"HASHIMOTO, HIROAKI",35,1,6,0,2,0,59576,26.7,345000,66.25,8991807
2005,hiroshima,3,1,"ISHIBASHI, RYOZO",57,1,6,0,3,0,31792,14.2,345000,66.25,10679153
2005,hiroshima,3,1002,"KANEKO, TETSUOA",57,3,6,0,4,2,26269,11.8,345000,66.25,6751450
2005,hiroshima,3,305,"ONISHI, OSAMU",39,1,6,0,5,0,9892,4.4,345000,66.25,1388413
2005,hiroshima,3,1,"FUTAMI, JUNKO",62,1,6,0,6,0,1824,0.8,345000,66.25,.
